CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
29372252020004,221354566010661,2011,44,1,3,237,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372253020004,221354566010661,2011,44,1,3,237,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372254020004,221354566010661,2011,44,1,3,237,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372151020004,221354522010661,2011,44,1,5,102,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,0.577392,,,,6,4
29372152020004,221354522010661,2011,44,1,5,102,1,2,2012-02-16 14:10:59,2025-03-20 06:53:31,0.0,0.422608,,,,6,4
29372153020004,221354522010661,2011,44,1,5,102,2,3,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372154020004,221354522010661,2011,44,1,5,102,3,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,0.641991,,,,6,4
29372155020004,221354522010661,2011,44,1,5,102,3,2,2012-02-16 14:10:59,2025-03-20 06:53:31,0.0,0.358009,,,,6,4
29372156020004,221354522010661,2011,44,1,5,102,4,2,2012-02-16 14:11:00,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372161020004,221354524010661,2011,44,1,5,136,1,1,2012-02-16 14:11:00,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372162020004,221354524010661,2011,44,1,5,136,2,1,2012-02-16 14:11:00,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372163020004,221354524010661,2011,44,1,5,136,3,1,2012-02-16 14:11:00,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372164020004,221354524010661,2011,44,1,5,136,4,1,2012-02-16 14:11:00,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372181020004,221354534010661,2011,44,1,5,137,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372182020004,221354534010661,2011,44,1,5,137,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372183020004,221354534010661,2011,44,1,5,137,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,0.0,0.363294,,,,6,4
29372184020004,221354534010661,2011,44,1,5,137,3,2,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,0.636706,,,,6,4
29372185020004,221354534010661,2011,44,1,5,137,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372173020004,221354530010661,2011,44,1,5,167,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372174020004,221354530010661,2011,44,1,5,167,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372175020004,221354530010661,2011,44,1,5,167,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372176020004,221354530010661,2011,44,1,5,167,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372190020004,221354538010661,2011,44,1,5,264,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372191020004,221354538010661,2011,44,1,5,264,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372192020004,221354538010661,2011,44,1,5,264,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372193020004,221354538010661,2011,44,1,5,264,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372169020004,221354528010661,2011,44,1,5,313,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372170020004,221354528010661,2011,44,1,5,313,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372171020004,221354528010661,2011,44,1,5,313,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372172020004,221354528010661,2011,44,1,5,313,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372284020004,221354580010661,2011,44,1,5,318,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372285020004,221354580010661,2011,44,1,5,318,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372286020004,221354580010661,2011,44,1,5,318,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372287020004,221354580010661,2011,44,1,5,318,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372165020004,221354526010661,2011,44,1,5,329,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372166020004,221354526010661,2011,44,1,5,329,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372167020004,221354526010661,2011,44,1,5,329,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372168020004,221354526010661,2011,44,1,5,329,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372288020004,221354582010661,2011,44,1,5,331,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372289020004,221354582010661,2011,44,1,5,331,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372290020004,221354582010661,2011,44,1,5,331,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372291020004,221354582010661,2011,44,1,5,331,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372296020004,221354586010661,2011,44,1,5,354,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372297020004,221354586010661,2011,44,1,5,354,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372298020004,221354586010661,2011,44,1,5,354,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372299020004,221354586010661,2011,44,1,5,354,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372122020004,221354508010661,2011,44,1,7,8,1,1,2012-02-16 14:10:58,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372123020004,221354508010661,2011,44,1,7,8,2,1,2012-02-16 14:10:58,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372124020004,221354508010661,2011,44,1,7,8,3,1,2012-02-16 14:10:58,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372125020004,221354508010661,2011,44,1,7,8,4,1,2012-02-16 14:10:58,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372100020004,221354498010661,2011,44,1,7,73,1,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372101020004,221354498010661,2011,44,1,7,73,2,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372102020004,221354498010661,2011,44,1,7,73,3,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372103020004,221354498010661,2011,44,1,7,73,4,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372259020004,221354570010661,2011,44,1,7,86,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372260020004,221354570010661,2011,44,1,7,86,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372261020004,221354570010661,2011,44,1,7,86,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372262020004,221354570010661,2011,44,1,7,86,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372198020004,221354542010661,2011,44,1,7,88,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372199020004,221354542010661,2011,44,1,7,88,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372200020004,221354542010661,2011,44,1,7,88,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372201020004,221354542010661,2011,44,1,7,88,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372072020004,221354484010661,2011,44,1,7,95,1,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372073020004,221354484010661,2011,44,1,7,95,2,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372074020004,221354484010661,2011,44,1,7,95,3,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372075020004,221354484010661,2011,44,1,7,95,4,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372104020004,221354500010661,2011,44,1,7,99,1,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372105020004,221354500010661,2011,44,1,7,99,2,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372106020004,221354500010661,2011,44,1,7,99,3,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372107020004,221354500010661,2011,44,1,7,99,4,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372068020004,221354482010661,2011,44,1,7,123,1,1,2012-02-16 14:10:45,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372069020004,221354482010661,2011,44,1,7,123,2,1,2012-02-16 14:10:45,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372070020004,221354482010661,2011,44,1,7,123,3,1,2012-02-16 14:10:45,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372071020004,221354482010661,2011,44,1,7,123,4,1,2012-02-16 14:10:45,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372214020004,221354548010661,2011,44,1,7,141,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372215020004,221354548010661,2011,44,1,7,141,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372216020004,221354548010661,2011,44,1,7,141,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372217020004,221354548010661,2011,44,1,7,141,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372218020004,221354550010661,2011,44,1,7,174,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372219020004,221354550010661,2011,44,1,7,174,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372220020004,221354550010661,2011,44,1,7,174,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372221020004,221354550010661,2011,44,1,7,174,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372274020004,221354576010661,2011,44,1,7,178,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372275020004,221354576010661,2011,44,1,7,178,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372276020004,221354576010661,2011,44,1,7,178,3,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372277020004,221354576010661,2011,44,1,7,178,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,0.795888,,,,6,4
29372114020004,221354504010661,2011,44,1,7,182,3,1,2012-02-16 14:10:57,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372278020004,221354576010661,2011,44,1,7,178,4,2,2012-02-16 14:11:04,2025-03-20 06:53:31,0.0,0.204112,,,,6,4
29372112020004,221354504010661,2011,44,1,7,182,1,1,2012-02-16 14:10:57,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372113020004,221354504010661,2011,44,1,7,182,2,2,2012-02-16 14:10:57,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372115020004,221354504010661,2011,44,1,7,182,4,1,2012-02-16 14:10:57,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372267020004,221354574010661,2011,44,1,7,189,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372268020004,221354574010661,2011,44,1,7,189,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372269020004,221354574010661,2011,44,1,7,189,3,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372270020004,221354574010661,2011,44,1,7,189,4,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372108020004,221354502010661,2011,44,1,7,192,1,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372109020004,221354502010661,2011,44,1,7,192,2,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372110020004,221354502010661,2011,44,1,7,192,3,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372111020004,221354502010661,2011,44,1,7,192,4,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372210020004,221354546010661,2011,44,1,7,198,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372211020004,221354546010661,2011,44,1,7,198,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372212020004,221354546010661,2011,44,1,7,198,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372213020004,221354546010661,2011,44,1,7,198,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372142020004,221354518010661,2011,44,1,7,216,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372143020004,221354518010661,2011,44,1,7,216,2,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372144020004,221354518010661,2011,44,1,7,216,3,2,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372145020004,221354518010661,2011,44,1,7,216,4,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372080020004,221354488010661,2011,44,1,7,217,1,1,2012-02-16 14:10:54,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372081020004,221354488010661,2011,44,1,7,217,2,1,2012-02-16 14:10:54,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372082020004,221354488010661,2011,44,1,7,217,3,1,2012-02-16 14:10:54,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372083020004,221354488010661,2011,44,1,7,217,4,1,2012-02-16 14:10:54,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372222020004,221354552010661,2011,44,1,7,232,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372223020004,221354552010661,2011,44,1,7,232,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372224020004,221354552010661,2011,44,1,7,232,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372225020004,221354552010661,2011,44,1,7,232,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372226020004,221354554010661,2011,44,1,7,236,1,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372227020004,221354554010661,2011,44,1,7,236,2,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372228020004,221354554010661,2011,44,1,7,236,3,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372229020004,221354554010661,2011,44,1,7,236,4,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372206020004,221354544010661,2011,44,1,7,247,1,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372207020004,221354544010661,2011,44,1,7,247,2,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372208020004,221354544010661,2011,44,1,7,247,3,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372209020004,221354544010661,2011,44,1,7,247,4,1,2012-02-16 14:11:02,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372096020004,221354496010661,2011,44,1,7,258,1,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372097020004,221354496010661,2011,44,1,7,258,2,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372098020004,221354496010661,2011,44,1,7,258,3,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372099020004,221354496010661,2011,44,1,7,258,4,1,2012-02-16 14:10:56,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372084020004,221354490010661,2011,44,1,7,273,1,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372085020004,221354490010661,2011,44,1,7,273,2,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372086020004,221354490010661,2011,44,1,7,273,3,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372087020004,221354490010661,2011,44,1,7,273,4,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372279020004,221354578010661,2011,44,1,7,316,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372280020004,221354578010661,2011,44,1,7,316,2,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372281020004,221354578010661,2011,44,1,7,316,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,0.0,0.054601,,,,6,4
29372282020004,221354578010661,2011,44,1,7,316,3,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,0.945399,,,,6,4
29372283020004,221354578010661,2011,44,1,7,316,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372092020004,221354494010661,2011,44,1,9,5,1,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372093020004,221354494010661,2011,44,1,9,5,2,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372094020004,221354494010661,2011,44,1,9,5,3,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372095020004,221354494010661,2011,44,1,9,5,4,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372146020004,221354520010661,2011,44,1,9,21,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,0.713414,0.810132,,,,6,4
29372147020004,221354520010661,2011,44,1,9,21,1,2,2012-02-16 14:10:59,2025-03-20 06:53:31,0.286586,0.189868,,,,6,4
29372148020004,221354520010661,2011,44,1,9,21,2,2,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372149020004,221354520010661,2011,44,1,9,21,3,2,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372150020004,221354520010661,2011,44,1,9,21,4,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372242020004,221354562010661,2011,44,1,9,27,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,0.836455,,,,6,4
29372243020004,221354562010661,2011,44,1,9,27,1,2,2012-02-16 14:11:04,2025-03-20 06:53:31,0.0,0.163545,,,,6,4
29372244020004,221354562010661,2011,44,1,9,27,2,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372245020004,221354562010661,2011,44,1,9,27,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372246020004,221354562010661,2011,44,1,9,27,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372177020004,221354532010661,2011,44,1,9,57,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372178020004,221354532010661,2011,44,1,9,57,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372179020004,221354532010661,2011,44,1,9,57,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372180020004,221354532010661,2011,44,1,9,57,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372076020004,221354486010661,2011,44,1,9,68,1,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372077020004,221354486010661,2011,44,1,9,68,2,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372078020004,221354486010661,2011,44,1,9,68,3,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372079020004,221354486010661,2011,44,1,9,68,4,1,2012-02-16 14:10:51,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372186020004,221354536010661,2011,44,1,9,132,1,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372187020004,221354536010661,2011,44,1,9,132,2,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372188020004,221354536010661,2011,44,1,9,132,3,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372189020004,221354536010661,2011,44,1,9,132,4,1,2012-02-16 14:11:01,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372138020004,221354516010661,2011,44,1,9,165,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372139020004,221354516010661,2011,44,1,9,165,2,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372140020004,221354516010661,2011,44,1,9,165,3,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372141020004,221354516010661,2011,44,1,9,165,4,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372230020004,221354556010661,2011,44,1,9,170,1,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372231020004,221354556010661,2011,44,1,9,170,2,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372232020004,221354556010661,2011,44,1,9,170,3,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372233020004,221354556010661,2011,44,1,9,170,4,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372247020004,221354564010661,2011,44,1,9,173,1,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372248020004,221354564010661,2011,44,1,9,173,2,2,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372249020004,221354564010661,2011,44,1,9,173,3,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372250020004,221354564010661,2011,44,1,9,173,4,1,2012-02-16 14:11:04,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372088020004,221354492010661,2011,44,1,9,197,1,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372089020004,221354492010661,2011,44,1,9,197,2,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372090020004,221354492010661,2011,44,1,9,197,3,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372091020004,221354492010661,2011,44,1,9,197,4,1,2012-02-16 14:10:55,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372134020004,221354514010661,2011,44,1,9,208,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372135020004,221354514010661,2011,44,1,9,208,2,2,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372136020004,221354514010661,2011,44,1,9,208,3,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372137020004,221354514010661,2011,44,1,9,208,4,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372130020004,221354512010661,2011,44,1,9,243,1,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372131020004,221354512010661,2011,44,1,9,243,2,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372132020004,221354512010661,2011,44,1,9,243,3,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372133020004,221354512010661,2011,44,1,9,243,4,1,2012-02-16 14:10:59,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29640571020004,221354560010661,2011,44,1,9,299,1,1,2012-02-24 05:40:44,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29640572020004,221354560010661,2011,44,1,9,299,2,1,2012-02-24 05:40:44,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29640573020004,221354560010661,2011,44,1,9,299,3,1,2012-02-24 05:40:44,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29640574020004,221354560010661,2011,44,1,9,299,4,1,2012-02-24 05:40:44,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372234020004,221354558010661,2011,44,1,9,304,1,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372235020004,221354558010661,2011,44,1,9,304,2,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372236020004,221354558010661,2011,44,1,9,304,3,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
29372237020004,221354558010661,2011,44,1,9,304,4,1,2012-02-16 14:11:03,2025-03-20 06:53:31,1.0,1.0,,,,6,4
194676003020004,247064086010661,2012,44,1,1,91,1,1,2013-04-16 13:36:34,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194676004020004,247064086010661,2012,44,1,1,91,2,1,2013-04-16 13:36:34,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194676005020004,247064086010661,2012,44,1,1,91,3,1,2013-04-16 13:36:34,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194676006020004,247064086010661,2012,44,1,1,91,4,1,2013-04-16 13:36:34,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194675930020004,247064099010661,2012,44,1,1,277,1,1,2013-04-16 13:36:33,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194675931020004,247064099010661,2012,44,1,1,277,2,1,2013-04-16 13:36:33,2025-03-20 06:54:49,1.0,1.0,,,,6,5
194675932020004,247064099010661,2012,44,1,1,277,3,1,2013-04-16 13:36:33,2025-03-20 06:54:49,0.0,0.183192,,,,6,5
194675933020004,247064099010661,2012,44,1,1,277,3,2,2013-04-16 13:36:33,2025-03-20 06:54:49,1.0,0.816808,,,,6,5
194675934020004,247064099010661,2012,44,1,1,277,4,1,2013-04-16 13:36:33,2025-03-20 06:54:49,1.0,1.0,,,,6,5
